"publication","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",16342,"Savannah Beach, GA, United States",NA,NA,7,0.0428344143923632
"Bob Damron's Address Book",16342,"Savannah, GA, United States",-81.091203,32.0808989,37,0.22641047607392
"Bob Damron's Address Book",16342,"Sayville, NY, United States",-73.0820556,40.7359317,9,0.055072818504467
"Bob Damron's Address Book",16342,"Schenectady, NY, United States",-73.9395687,42.8142432,7,0.0428344143923632
"Bob Damron's Address Book",16342,"Schenley, PA, United States",-79.6617143,40.6845096,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Scottsdale, AZ, United States",-111.9216734,33.4948764,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Scranton, PA, United States",-75.6624122,41.408969,13,0.0795496267286746
"Bob Damron's Address Book",16342,"Seaford, NY, United States",-73.4881809,40.6659344,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Seaside, OR, United States",-123.9226385,45.9931636,5,0.0305960102802595
"Bob Damron's Address Book",16342,"Seattle, WA, United States",-122.3328481,47.6061389,200,1.22384041121038
"Bob Damron's Address Book",16342,"Sedona, AZ, United States",-111.7609896,34.8697395,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Seekonk, MA, United States",-71.3369972,41.808434,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Seldon, NY, United States",-73.0356625,40.8664873,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Shaker Heights, OH, United States",-81.5370671,41.4739419,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Sharon, PA, United States",-80.4934035,41.2331116,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Shawano Lake, WI, United States",-88.5226886,44.8082689,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Sheboygan, WI, United States",-87.71453,43.7508284,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Sherman Oaks, CA, United States",-118.4486989,34.1509272,18,0.110145637008934
"Bob Damron's Address Book",16342,"Shreveport, LA, United States",-93.7501789,32.5251516,25,0.152980051401297
"Bob Damron's Address Book",16342,"Sierra Vista, AZ, United States",-110.2772856,31.5455001,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Silver Springs, MD, United States",-77.026088,38.9906657,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Sioux City, IA, United States",-96.4049408,42.4963416,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Sioux Falls, SD, United States",-96.731265,43.5460223,15,0.0917880308407784
"Bob Damron's Address Book",16342,"Smithfield, RI, United States",-71.5495101,41.9220496,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Somerville, MA, United States",-71.0994968,42.3875968,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Sonoma, CA, United States",-122.4580356,38.291859,6,0.0367152123363113
"Bob Damron's Address Book",16342,"South Beach, NY, United States",NA,NA,1,0.00611920205605189
"Bob Damron's Address Book",16342,"South Bend, IN, United States",-86.2519898,41.6763545,26,0.159099253457349
"Bob Damron's Address Book",16342,"South Chino, ME, United States",-69.5709229,44.3949791,1,0.00611920205605189
"Bob Damron's Address Book",16342,"South Padre Island, TX, United States",-97.1681257,26.1118401,5,0.0305960102802595
"Bob Damron's Address Book",16342,"South River, NJ, United States",-74.3859831,40.446495,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Southboro, MA, United States",-71.5245087,42.3056501,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Southfield, MI, United States",-83.2218731,42.4733688,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Spanish Fort Canyon, UT, United States",-111.5960297,40.0838445,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Sparks, NV, United States",-119.7526886,39.5349112,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Spartanburg, SC, United States",-81.9327167,34.9515959,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Spokane, WA, United States",-117.4235319,47.6579711,34,0.208052869905764
"Bob Damron's Address Book",16342,"Springfield, IL, United States",-89.6501481,39.7817213,25,0.152980051401297
"Bob Damron's Address Book",16342,"Springfield, MA, United States",-72.589811,42.1014831,40,0.244768082242076
"Bob Damron's Address Book",16342,"Springfield, MO, United States",-93.2922989,37.2089572,13,0.0795496267286746
"Bob Damron's Address Book",16342,"Springfield, OH, United States",-83.8088171,39.9242266,12,0.0734304246726227
"Bob Damron's Address Book",16342,"Springfield, VA, United States",-77.1872036,38.7892801,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Springfield, VT, United States",-72.4819743,43.298701,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Spruce Pine, NC, United States",-82.0645611,35.9154007,2,0.0122384041121038
"Bob Damron's Address Book",16342,"St. Augustine, FL, United States",-81.3139313,29.8921835,5,0.0305960102802595
"Bob Damron's Address Book",16342,"St. Claire, OH, United States",NA,NA,1,0.00611920205605189
"Bob Damron's Address Book",16342,"St. Cloud, MN, United States",-94.1632404,45.5579451,5,0.0305960102802595
"Bob Damron's Address Book",16342,"St. Joseph, MO, United States",-94.846681,39.7674578,15,0.0917880308407784
"Bob Damron's Address Book",16342,"St. Louis, MO, United States",-90.1994042,38.6270025,108,0.660873822053604
"Bob Damron's Address Book",16342,"St. Paul, MN, United States",-93.0899578,44.9537029,25,0.152980051401297
"Bob Damron's Address Book",16342,"St. Petersburg, FL, United States",-82.6384451,27.7671271,29,0.177456859625505
"Bob Damron's Address Book",16342,"St. Simons Island, GA, United States",-81.3885517,31.1595905,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Stamford, CT, United States",-73.5387341,41.0534302,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Stapleton, NY, United States",-74.0776414,40.6264929,1,0.00611920205605189
"Bob Damron's Address Book",16342,"State College, PA, United States",-77.8600012,40.7933949,13,0.0795496267286746
"Bob Damron's Address Book",16342,"Stateline, NV, United States",-119.9399029,38.9624079,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Staten Island, NY, United States",-74.1502007,40.5795317,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Steubenville, OH, United States",-80.6339638,40.3697905,9,0.055072818504467
"Bob Damron's Address Book",16342,"Stickney, IL, United States",-87.7923613,41.8177521,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Stillwater, OK, United States",-97.0583681,36.1156071,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Stockbridge, MA, United States",-73.3203862,42.2875874,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Stockton, CA, United States",-121.2907796,37.9577016,18,0.110145637008934
"Bob Damron's Address Book",16342,"Stoneham, MA, United States",-71.1001891,42.4816758,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Stroudsburg, PA, United States",-75.1946248,40.9867609,5,0.0305960102802595
"Bob Damron's Address Book",16342,"Sun Valley, ID, United States",-114.3517172,43.6971294,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Sunapee, NH, United States",-72.0878634,43.3875746,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Sunland, CA, United States",-118.3114218,34.2596694,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Sunnyvale, CA, United States",-122.0363496,37.36883,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Sunset Beach, CA, United States",-118.0735739,33.7207336,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Superior, WI, United States",-92.1040796,46.7207737,8,0.0489536164484151
"Bob Damron's Address Book",16342,"Swansea, MA, United States",-71.1895617,41.748162,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Sweetwater, TX, United States",-100.4059384,32.4709519,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Syosset, NY, United States",-73.502068,40.8262101,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Syracuse, NY, United States",-76.1474244,43.0481221,59,0.361032921307062
"Bob Damron's Address Book",16342,"Tacoma, WA, United States",-122.4442906,47.2528768,31,0.189695263737609
"Bob Damron's Address Book",16342,"Talequah, OK, United States",-94.969956,35.91537,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Tallahassee, FL, United States",-84.2806235,30.4381828,15,0.0917880308407784
"Bob Damron's Address Book",16342,"Tampa, FL, United States",-82.4587527,27.9516896,63,0.385509729531269
"Bob Damron's Address Book",16342,"Tannersville, PA, United States",-75.3057288,41.0398099,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Tarzana, CA, United States",-118.5447573,34.1722605,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Telluride, CO, United States",-107.8122852,37.9374939,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Tempe, AZ, United States",-111.9400054,33.4255104,16,0.0979072328968303
"Bob Damron's Address Book",16342,"Terre Haute, IN, United States",-87.4139092,39.4667034,10,0.0611920205605189
"Bob Damron's Address Book",16342,"Texarcana, AR, United States",-94.0361745,33.4304827,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Texarkana, AR, United States",-94.0361745,33.4304827,2,0.0122384041121038
"Bob Damron's Address Book",16342,"The Hamptons, NY, United States",-72.3547915,40.924616,17,0.104026434952882
"Bob Damron's Address Book",16342,"Tijuana, CA, United States",NA,NA,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Titusville, FL, United States",-80.8075537,28.6122187,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Toledo, OH, United States",-83.5378674,41.6528052,54,0.330436911026802
"Bob Damron's Address Book",16342,"Toltec, AZ, United States",-111.612786,32.7927719,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Tombstone, AZ, United States",-110.0675764,31.7128683,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Topeka, KS, United States",-95.6751576,39.0473451,19,0.116264839064986
"Bob Damron's Address Book",16342,"Torrance, CA, United States",-118.3406288,33.8358492,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Towson, MD, United States",-76.6019125,39.4014955,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Traverse City, MI, United States",-85.6206317,44.7630567,9,0.055072818504467
"Bob Damron's Address Book",16342,"Trenton, NJ, United States",-74.759717,40.2205824,19,0.116264839064986
"Bob Damron's Address Book",16342,"Troy, MI, United States",-83.1497751,42.6064095,18,0.110145637008934
"Bob Damron's Address Book",16342,"Troy, NY, United States",-73.6917851,42.7284117,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Truckee, CA, United States",-120.1832533,39.327962,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Tucson, AZ, United States",-110.9741769,32.2539787,89,0.544608982988618
"Bob Damron's Address Book",16342,"Tulsa, OK, United States",-95.992775,36.1539816,72,0.440582548035736
"Bob Damron's Address Book",16342,"Tumon Bay, GU, United States",NA,NA,5,0.0305960102802595
"Bob Damron's Address Book",16342,"Tupelo, MS, United States",-88.7033859,34.2576066,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Tupper Lake, NY, United States",NA,NA,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Tuscaloosa, AL, United States",-87.5691735,33.2098407,22,0.134622445233142
"Bob Damron's Address Book",16342,"Tyler, TX, United States",-95.3010624,32.3512601,5,0.0305960102802595
"Bob Damron's Address Book",16342,"Tyngsboro, MA, United States",-71.4244224,42.6766696,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Tysons Corner, VA, United States",-77.2310925,38.9187222,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Ukiah, CA, United States",-123.2077831,39.1501709,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Union City, NJ, United States",-74.0237512,40.7795455,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Upland, CA, United States",-117.6483876,34.09751,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Urbana, IL, United States",-88.2072697,40.1105875,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Utica, NY, United States",-75.232664,43.100903,15,0.0917880308407784
"Bob Damron's Address Book",16342,"Uxbridge, MA, United States",-71.6302532,42.0772429,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Vail, CO, United States",-106.3780801,39.6433243,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Valhalla, NY, United States",-73.7751326,41.0748188,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Vallejo, CA, United States",-122.2566367,38.1040864,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Valparaiso, IN, United States",-87.0611412,41.4730948,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Venice, CA, United States",-118.4527302,33.994091,13,0.0795496267286746
"Bob Damron's Address Book",16342,"Ventura, CA, United States",-119.2945199,34.2804923,9,0.055072818504467
"Bob Damron's Address Book",16342,"Vero Beach, FL, United States",-80.3972736,27.6386434,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Vicksberg, MS, United States",-90.877882,32.3526456,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Vicksburg, MS, United States",-90.877882,32.3526456,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Victoria, TX, United States",-97.0035982,28.8052674,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Villa Park, IL, United States",-87.9889543,41.8897519,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Vincennes, IN, United States",-87.5286325,38.677269,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Virginia Beach, VA, United States",-75.9792194,36.8516437,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Visalia, CA, United States",-119.2966367,36.3301329,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Waco, TX, United States",-97.1466695,31.549333,22,0.134622445233142
"Bob Damron's Address Book",16342,"Waikiki Beach, Oahu, HI, United States",-157.8291847,21.2793462,33,0.201933667849712
"Bob Damron's Address Book",16342,"Waikiki, HI, United States",-157.8291847,21.2793462,51,0.312079304858646
"Bob Damron's Address Book",16342,"Wailuku, HI, United States",-156.5048344,20.8869433,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Wailuku, Maui, HI, United States",-156.5048344,20.8869433,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Wakarusa, KS, United States",-95.6960344,38.8856935,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Walla Walla, WA, United States",-118.3430209,46.0645809,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Wallington, NJ, United States",-74.1137537,40.8531553,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Walnut Creek, CA, United States",-122.0651819,37.9100783,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Walton, KS, United States",-97.2567001,38.1177891,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Wantagh, NY, United States",-73.5101258,40.6837121,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Ware, MA, United States",-72.2398566,42.2598457,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Warren, OH, United States",-80.8184166,41.2375569,12,0.0734304246726227
"Bob Damron's Address Book",16342,"Warren, VT, United States",-72.8559474,44.112005,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Warwick, RI, United States",-71.4161671,41.7001009,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Washington, DC, United States",-77.0368707,38.9071923,241,1.47472769550851
"Bob Damron's Address Book",16342,"Washingtonville, NY, United States",-74.1659798,41.4278716,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Waterbury, CT, United States",-73.0514965,41.5581525,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Waterloo, IA, United States",-92.3425775,42.492786,9,0.055072818504467
"Bob Damron's Address Book",16342,"Watertown, NY, United States",-75.9107565,43.9747838,6,0.0367152123363113
"Bob Damron's Address Book",16342,"Waterville, ME, United States",-69.6317121,44.5520105,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Waukegan, IL, United States",-87.8447938,42.3636331,11,0.0673112226165708
"Bob Damron's Address Book",16342,"Wausau, WI, United States",-89.6301221,44.9591352,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Wayne, NJ, United States",-74.2765441,40.9253725,1,0.00611920205605189
"Bob Damron's Address Book",16342,"West Babylon, NY, United States",-73.354287,40.718155,3,0.0183576061681557
"Bob Damron's Address Book",16342,"West Covina, CA, United States",-117.9389526,34.0686208,1,0.00611920205605189
"Bob Damron's Address Book",16342,"West Hempstead, NY, United States",-73.6501295,40.7048242,2,0.0122384041121038
"Bob Damron's Address Book",16342,"West Lebanon, NH, United States",-72.3106065,43.6446508,2,0.0122384041121038
"Bob Damron's Address Book",16342,"West New York, NJ, United States",-74.0143064,40.7878788,1,0.00611920205605189
"Bob Damron's Address Book",16342,"West Palm Beach, FL, United States",-80.0533746,26.7153424,37,0.22641047607392
"Bob Damron's Address Book",16342,"Weston, MA, United States",-71.3031132,42.3667625,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Westport, CT, United States",-73.3579049,41.1414717,7,0.0428344143923632
"Bob Damron's Address Book",16342,"Westtown, NY, United States",-74.5398821,41.336761,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Weymouth, MA, United States",-70.9410356,42.2180724,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Wheaton, MD, United States",NA,NA,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Wheeling, WV, United States",-80.7209149,40.0639616,8,0.0489536164484151
"Bob Damron's Address Book",16342,"White Plains, NY, United States",-73.7629097,41.0339862,5,0.0305960102802595
"Bob Damron's Address Book",16342,"White River Junction, VT, United States",-72.3192579,43.6489596,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Wichita Falls, TX, United States",-98.4933873,33.9137085,22,0.134622445233142
"Bob Damron's Address Book",16342,"Wichita, KS, United States",-97.330053,37.6871761,28,0.171337657569453
"Bob Damron's Address Book",16342,"Wilcox, AZ, United States",-109.8320124,32.2528519,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Wilkes-Barre, PA, United States",-75.8813075,41.2459149,10,0.0611920205605189
"Bob Damron's Address Book",16342,"Williamsburg, VA, United States",-76.7074571,37.2707022,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Williamsport, PA, United States",-77.0010786,41.2411897,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Williamstown, MA, United States",-73.2036898,42.7120196,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Willimsburg, VA, United States",-76.7074571,37.2707022,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Wilmington, CA, United States",-118.2633204,33.7911608,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Wilmington, DE, United States",-75.5483909,39.744655,29,0.177456859625505
"Bob Damron's Address Book",16342,"Wilmington, NC, United States",-77.8868117,34.2103894,13,0.0795496267286746
"Bob Damron's Address Book",16342,"Winfield, KS, United States",-96.9955918,37.2397486,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Winston-Salem, NC, United States",-80.244216,36.0998596,11,0.0673112226165708
"Bob Damron's Address Book",16342,"Winter Park, FL, United States",-81.3392352,28.5999998,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Wood River, IL, United States",-90.0976069,38.861159,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Woodbridge, NJ, United States",-74.2846022,40.5575986,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Woodbury, NY, United States",-74.1059775,41.3645382,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Woodland Hills, CA, United States",-118.6058267,34.1685035,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Woodside, NY, United States",-73.9068858,40.7532704,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Woodstock, NY, United States",-74.1181971,42.0409247,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Woonsocket, RI, United States",-71.5147839,42.0028761,3,0.0183576061681557
"Bob Damron's Address Book",16342,"Wooster, OH, United States",-81.9399145,40.798237,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Worcester, MA, United States",NA,NA,26,0.159099253457349
"Bob Damron's Address Book",16342,"Wrightstown, NJ, United States",-74.6179344,40.0362241,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Wrightsville Beach, NC, United States",-77.7963709,34.2085036,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Wyandotte, MI, United States",-83.1499239,42.2142064,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Yachats, OR, United States",-124.1048418,44.3112312,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Yakima, WA, United States",-120.5060955,46.6022299,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Yankton, SD, United States",-97.3972813,42.8711088,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Ybor City, FL, United States",-82.4223063,27.9703121,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Yonkers, NY, United States",-73.8987469,40.9312099,5,0.0305960102802595
"Bob Damron's Address Book",16342,"York, PA, United States",-76.727745,39.9625984,15,0.0917880308407784
"Bob Damron's Address Book",16342,"Yorktown, NY, United States",-73.8183804,41.2625965,2,0.0122384041121038
"Bob Damron's Address Book",16342,"Yosemite, CA, United States",-119.5936038,37.7455701,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Youngstown, OH, United States",-80.6495194,41.0997803,22,0.134622445233142
"Bob Damron's Address Book",16342,"Ypsilanti, MI, United States",-83.6129939,42.2411499,4,0.0244768082242076
"Bob Damron's Address Book",16342,"Yreka, CA, United States",-122.6344708,41.7354186,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Yuba City, CA, United States",-121.6169108,39.1404477,1,0.00611920205605189
"Bob Damron's Address Book",16342,"Yuma, AZ, United States",-114.6276916,32.6926512,25,0.152980051401297
"Gaia's Guide",6014,", , United States",-95.712891,37.09024,1,0.016627868307283
"Gaia's Guide",6014,", AR, United States",-91.8318334,35.20105,2,0.033255736614566
"Gaia's Guide",6014,", AZ, United States",-111.0937311,34.0489281,1,0.016627868307283
"Gaia's Guide",6014,", CA, United States",-119.4179324,36.778261,1,0.016627868307283
"Gaia's Guide",6014,", CT, United States",-73.087749,41.6032207,1,0.016627868307283
"Gaia's Guide",6014,", FL, United States",-81.5157535,27.6648274,2,0.033255736614566
"Gaia's Guide",6014,", HI, United States",-155.6658568,19.8986819,8,0.133022946458264
"Gaia's Guide",6014,", MD, United States",-76.6412712,39.0457549,1,0.016627868307283
"Gaia's Guide",6014,", ME, United States",-69.4454689,45.253783,4,0.066511473229132
"Gaia's Guide",6014,", MT, United States",-110.3625658,46.8796822,1,0.016627868307283
"Gaia's Guide",6014,", NC, United States",-79.0192997,35.7595731,1,0.016627868307283
"Gaia's Guide",6014,", NJ, United States",-74.4056612,40.0583238,13,0.216162287994679
"Gaia's Guide",6014,", NM, United States",-105.0323635,34.9727305,1,0.016627868307283
"Gaia's Guide",6014,", OR, United States",-120.5542012,43.8041334,1,0.016627868307283
"Gaia's Guide",6014,", PA, United States",-77.1945247,41.2033216,2,0.033255736614566
"Gaia's Guide",6014,", SD, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,", TN, United States",-86.5804473,35.5174913,1,0.016627868307283
"Gaia's Guide",6014,", TX, United States",-99.9018131,31.9685988,1,0.016627868307283
"Gaia's Guide",6014,", VA, United States",-78.6568942,37.4315734,2,0.033255736614566
"Gaia's Guide",6014,"Aberdeen, SD, United States",-98.4864829,45.4646985,1,0.016627868307283
"Gaia's Guide",6014,"Abilene, TX, United States",-99.7331439,32.4487364,3,0.049883604921849
"Gaia's Guide",6014,"Ada, OK, United States",-96.6783449,34.774531,1,0.016627868307283
"Gaia's Guide",6014,"Aguas Buenas, PR, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Akron, OH, United States",-81.5188377,41.081199,17,0.282673761223811
"Gaia's Guide",6014,"Albany, CA, United States",-122.2977557,37.886704,2,0.033255736614566
"Gaia's Guide",6014,"Albany, NY, United States",-73.7562317,42.6525793,17,0.282673761223811
"Gaia's Guide",6014,"Albion, CA, United States",-123.7680598,39.2232406,1,0.016627868307283
"Gaia's Guide",6014,"Albuquerque, NM, United States",-106.650422,35.0843859,27,0.448952444296641
"Gaia's Guide",6014,"Alexandria, LA, United States",-92.4451371,31.3112936,5,0.083139341536415
"Gaia's Guide",6014,"Allentown, PA, United States",-75.4714098,40.6022939,6,0.099767209843698
"Gaia's Guide",6014,"Allston, MA, United States",-71.1328247,42.3555087,5,0.083139341536415
"Gaia's Guide",6014,"Altoona, PA, United States",-78.3947359,40.5186809,1,0.016627868307283
"Gaia's Guide",6014,"Amagansett, NY, United States",-72.1436884,40.9737117,1,0.016627868307283
"Gaia's Guide",6014,"Amarillo, TX, United States",-101.8312969,35.2219971,6,0.099767209843698
"Gaia's Guide",6014,"Ames, IA, United States",-93.6319131,42.0307812,3,0.049883604921849
"Gaia's Guide",6014,"Amherst, MA, United States",-72.5198537,42.3732216,10,0.16627868307283
"Gaia's Guide",6014,"Anaheim, CA, United States",-117.9143012,33.8365932,1,0.016627868307283
"Gaia's Guide",6014,"Anchorage, AK, United States",-149.8996785,61.2175758,23,0.382440971067509
"Gaia's Guide",6014,"Ann Arbor, MI, United States",-83.7430378,42.2808256,18,0.299301629531094
"Gaia's Guide",6014,"Annandale-On-Hudson, NY, United States",-73.9095279,42.0218762,1,0.016627868307283
"Gaia's Guide",6014,"Antioch, IL, United States",-88.0956396,42.4772418,1,0.016627868307283
"Gaia's Guide",6014,"Appletown, WI, United States",-88.4153847,44.2619309,3,0.049883604921849
"Gaia's Guide",6014,"Arlington, TX, United States",-97.1080656,32.735687,1,0.016627868307283
"Gaia's Guide",6014,"Arlington, VA, United States",-77.0909809,38.8816208,3,0.049883604921849
"Gaia's Guide",6014,"Asbury Park, NJ, United States",-74.0120817,40.2203907,7,0.116395078150981
"Gaia's Guide",6014,"Ashbury Park, NJ, United States",-74.0120817,40.2203907,7,0.116395078150981
"Gaia's Guide",6014,"Asheville, NC, United States",-82.5514869,35.5950581,2,0.033255736614566
"Gaia's Guide",6014,"Ashland, OR, United States",-122.7094767,42.1945758,5,0.083139341536415
"Gaia's Guide",6014,"Ashville, NC, United States",-82.5514869,35.5950581,3,0.049883604921849
"Gaia's Guide",6014,"Athens, GA, United States",-83.357567,33.9519347,5,0.083139341536415
"Gaia's Guide",6014,"Athens, OH, United States",-82.1012554,39.3292396,1,0.016627868307283
"Gaia's Guide",6014,"Athol, NY, United States",NA,NA,3,0.049883604921849
"Gaia's Guide",6014,"Atlanta, GA, United States",-84.3876845,33.748752,62,1.03092783505155
"Gaia's Guide",6014,"Atlantic City, NJ, United States",-74.4229266,39.3642834,21,0.349185234452943
"Gaia's Guide",6014,"Aubrun, AL, United States",-85.4807825,32.6098566,1,0.016627868307283
"Gaia's Guide",6014,"Auburn, AL, United States",-85.4807825,32.6098566,1,0.016627868307283
"Gaia's Guide",6014,"Augusta, FL, United States",NA,NA,1,0.016627868307283
"Gaia's Guide",6014,"Augusta, GA, United States",-82.0105148,33.4734978,5,0.083139341536415
"Gaia's Guide",6014,"Augusta, ME, United States",-69.7794897,44.3106241,2,0.033255736614566
"Gaia's Guide",6014,"Aurora, IL, United States",-88.3200715,41.7605849,2,0.033255736614566
"Gaia's Guide",6014,"Austin, TX, United States",-97.7430608,30.267153,39,0.648486863984037
"Gaia's Guide",6014,"Babylon, NY, United States",NA,NA,2,0.033255736614566
"Gaia's Guide",6014,"Bailey, CO, United States",-105.4786412,39.4060536,1,0.016627868307283
"Gaia's Guide",6014,"Bakersfield, CA, United States",-119.0187125,35.3732921,3,0.049883604921849
"Gaia's Guide",6014,"Baltimore, MD, United States",-76.6121893,39.2903848,68,1.13069504489524
"Gaia's Guide",6014,"Bangor, ME, United States",-68.7712257,44.8016128,3,0.049883604921849
"Gaia's Guide",6014,"Bar Harbor, ME, United States",-68.2039123,44.3876119,3,0.049883604921849
"Gaia's Guide",6014,"Barberton, OH, United States",-81.6051221,41.012833,1,0.016627868307283
"Gaia's Guide",6014,"Bath, ME, United States",-69.8206023,43.9106353,4,0.066511473229132
